Phenotype,Dose_mg,AUC_med,AUC_q1,AUC_q3,C24_med,C24_q1,C24_q3,pct_in_auc_target,pct_in_c24_target,pct_in_dual_target,pct_supra
Intermediate,1550,50.02898755721249,40.90209126058038,61.98348822340353,0.03211963633811591,0.019842341109922494,0.054866205064430934,51.15,18.95,18.95,3.2
Intermediate,1600,51.642825865509664,42.221513559308775,63.982955585448806,0.033155753639345455,0.020482416629597412,0.05663608264715451,46.949999999999996,17.9,17.9,3.35
Intermediate,1650,53.25666417380684,43.54093585803717,65.98242294749409,0.034191870940575,0.02112249214927233,0.058405960229878075,42.9,17.349999999999998,17.349999999999998,3.65
Intermediate,1700,54.87050248210403,44.86035815676558,67.98189030953938,0.03522798824180455,0.021762567668947255,0.06017583781260167,39.25,16.55,16.55,3.8
Intermediate,1750,56.4843407904012,46.179780455493976,69.98135767158465,0.036264105543034095,0.022402643188622173,0.06194571539532524,35.449999999999996,15.9,15.9,4.05
Intermediate,1800,58.09817909869838,47.499202754222374,71.98082503362991,0.03730022284426364,0.02304271870829709,0.06371559297804882,31.7,15.0,15.0,4.35
Rapid,200,4.95548447671956,3.9694634750219753,6.144745860932559,0.002134613975854659,0.00128849146952353,0.0034912790549926154,0.0,1.7999999999999998,0.0,0.0
Rapid,250,6.1943555958994505,4.961829343777469,7.680932326165699,0.0026682674698183238,0.0016106143369044126,0.004364098818740769,0.0,2.9499999999999997,0.0,0.0
Rapid,300,7.433226715079341,5.954195212532963,9.217118791398839,0.0032019209637819887,0.001932737204285295,0.005236918582488923,0.0,5.050000000000001,0.0,0.0
Rapid,350,8.67209783425923,6.946561081288458,10.75330525663198,0.0037355744577456536,0.002254860071666178,0.006109738346237077,0.0,6.950000000000001,0.0,0.0
Rapid,400,9.91096895343912,7.9389269500439505,12.289491721865119,0.004269227951709318,0.00257698293904706,0.006982558109985231,0.15,9.4,0.0,0.0
Rapid,450,11.149840072619012,8.931292818799445,13.82567818709826,0.004802881445672983,0.0028991058064279426,0.007855377873733384,0.4,12.4,0.0,0.0
Rapid,500,12.388711191798901,9.923658687554939,15.361864652331398,0.0053365349396366476,0.003221228673808825,0.008728197637481538,1.2,15.2,0.0,0.05
Rapid,550,13.627582310978791,10.916024556310433,16.89805111756454,0.005870188433600313,0.0035433515411897078,0.009601017401229692,2.9000000000000004,16.900000000000002,0.1,0.05
Rapid,600,14.866453430158682,11.908390425065926,18.434237582797678,0.006403841927563977,0.00386547440857059,0.010473837164977845,5.25,20.599999999999998,1.0,0.05
Rapid,650,16.105324549338576,12.900756293821422,19.970424048030825,0.006937495421527643,0.004187597275951473,0.011346656928726,10.15,23.150000000000002,3.8,0.05
Rapid,700,17.34419566851846,13.893122162576915,21.50661051326396,0.007471148915491307,0.004509720143332356,0.012219476692474154,15.45,24.9,7.3,0.05
Rapid,750,18.58306678769835,14.885488031332407,23.0427969784971,0.008004802409454972,0.004831843010713237,0.013092296456222306,21.7,26.450000000000003,11.95,0.05
